DATE,wind,temp,hour,targVar,RateOfChange0.5,RateOfChange2,RateOfChange4,MovingAverage2,MovingAverage4
2018-01-16T16:00:00,134,190,16,128.7777778,0,-1.25,-1.875,136.5,137.75
2018-01-16T16:30:00,134,180,16,125.8888889,0,-2.5,-1.25,134,136.5
2018-01-16T17:00:00,139,190,17,121.8888889,5,1.25,0.625,135.25,137.125
2018-01-16T17:30:00,129,180,17,117.8888889,-10,-1.25,-1.25,134,135.875
2018-01-16T18:00:00,129,180,18,114.4444444,0,-1.25,-1.25,132.75,134.625
2018-01-16T18:30:00,129,180,18,111,0,-1.25,-1.875,131.5,132.75
2018-01-16T19:00:00,129,180,19,108.1111111,0,-2.5,-0.625,129,132.125
2018-01-16T19:30:00,118,180,19,106.3333333,-11,-2.75,-2,126.25,130.125
2018-01-16T20:00:00,118,180,20,105.2222222,0,-2.75,-2,123.5,128.125
2018-01-16T20:30:00,108,180,20,101.8888889,-10,-5.25,-3.25,118.25,124.875
2018-01-16T21:00:00,98,180,21,99,-10,-7.75,-5.125,110.5,119.75
2018-01-16T21:30:00,103,180,21,97.22222222,5,-3.75,-3.25,106.75,116.5
2018-01-16T22:00:00,98,170,22,95.55555556,-5,-5,-3.875,101.75,112.625
2018-01-16T22:30:00,98,170,22,95,0,-2.5,-3.875,99.25,108.75
2018-01-16T23:00:00,103,180,23,93.88888889,5,1.25,-3.25,100.5,105.5
2018-01-16T23:30:00,113,180,23,92.22222222,10,2.5,-0.625,103,104.875
2018-01-17T00:00:00,108,170,0,89.44444444,-5,2.5,-1.25,105.5,103.625
2018-01-17T00:30:00,88,170,0,87.22222222,-20,-2.5,-2.5,103,101.125
2018-01-17T01:00:00,82,170,1,87.77777778,-6,-5.25,-2,97.75,99.125
2018-01-17T01:30:00,82,170,1,88.44444444,0,-7.75,-2.625,90,96.5
2018-01-17T02:00:00,88,170,2,88.44444444,6,-5,-1.25,85,95.25
2018-01-17T02:30:00,93,170,2,87.77777778,5,1.25,-0.625,86.25,94.625
2018-01-17T03:00:00,88,170,3,87.22222222,-5,1.5,-1.875,87.75,92.75
2018-01-17T03:30:00,88,170,3,87.77777778,0,1.5,-3.125,89.25,89.625
2018-01-17T04:00:00,88,170,4,88.33333333,0,0,-2.5,89.25,87.125
2018-01-17T04:30:00,88,170,4,89.44444444,0,-1.25,0,88,87.125
2018-01-17T05:00:00,93,170,5,90,5,1.25,1.375,89.25,88.5
2018-01-17T05:30:00,88,170,5,91.66666667,-5,0,0.75,89.25,89.25
2018-01-17T06:00:00,82,170,6,95.66666667,-6,-1.5,-0.75,87.75,88.5
2018-01-17T06:30:00,82,170,6,99.11111111,0,-1.5,-1.375,86.25,87.125
2018-01-17T07:00:00,88,170,7,103.1111111,6,-1.25,0,85,87.125
2018-01-17T07:30:00,93,170,7,108.7777778,5,1.25,0.625,86.25,87.75
2018-01-17T08:00:00,93,170,8,112.2222222,0,2.75,0.625,89,88.375
2018-01-17T08:30:00,98,180,8,114.4444444,5,4,1.25,93,89.625
2018-01-17T09:00:00,93,180,9,116.1111111,-5,1.25,0,94.25,89.625
2018-01-17T09:30:00,108,180,9,119.5555556,15,3.75,2.5,98,92.125
2018-01-17T10:00:00,124,190,10,121.3333333,16,7.75,5.25,105.75,97.375
2018-01-17T10:30:00,113,190,10,119,-11,3.75,3.875,109.5,101.25
2018-01-17T11:00:00,118,200,11,119,5,6.25,3.75,115.75,105
2018-01-17T11:30:00,139,200,11,119,21,7.75,5.75,123.5,110.75
2018-01-17T12:00:00,124,210,12,116.6666667,-15,0,3.875,123.5,114.625
2018-01-17T12:30:00,113,210,12,115.4444444,-11,0,1.875,123.5,116.5
2018-01-17T13:00:00,113,210,13,115.4444444,0,-1.25,2.5,122.25,119
2018-01-17T13:30:00,124,210,13,114.8888889,11,-3.75,2,118.5,121
2018-01-17T14:00:00,124,210,14,113.1111111,0,0,0,118.5,121
2018-01-17T14:30:00,103,220,14,110.2222222,-21,-2.5,-1.25,116,119.75
2018-01-17T15:00:00,113,210,15,110.2222222,10,0,-0.625,116,119.125
2018-01-17T15:30:00,118,210,15,108.5555556,5,-1.5,-2.625,114.5,116.5
2018-01-17T16:00:00,118,200,16,105.2222222,0,-1.5,-0.75,113,115.75
2018-01-17T16:30:00,113,200,16,102.4444444,-5,2.5,0,115.5,115.75
2018-01-17T17:00:00,113,200,17,99.66666667,0,0,0,115.5,115.75
2018-01-17T17:30:00,108,190,17,95.11111111,-5,-2.5,-2,113,113.75
2018-01-17T18:00:00,108,190,18,91.66666667,0,-2.5,-2,110.5,111.75
2018-01-17T18:30:00,98,190,18,88.22222222,-10,-3.75,-0.625,106.75,111.125
2018-01-17T19:00:00,103,180,19,84.77777778,5,-2.5,-1.25,104.25,109.875
2018-01-17T19:30:00,98,180,19,80.22222222,-5,-2.5,-2.5,101.75,107.375
2018-01-17T20:00:00,88,180,20,76.77777778,-10,-5,-3.75,96.75,103.625
2018-01-17T20:30:00,93,180,20,73.33333333,5,-1.25,-2.5,95.5,101.125
2018-01-17T21:00:00,88,180,21,68.66666667,-5,-3.75,-3.125,91.75,98
2018-01-17T21:30:00,72,180,21,66.33333333,-16,-6.5,-4.5,85.25,93.5
2018-01-17T22:00:00,77,180,22,65.77777778,5,-2.75,-3.875,82.5,89.625
2018-01-17T22:30:00,77,180,22,64.11111111,0,-4,-2.625,78.5,87
2018-01-17T23:00:00,67,180,23,61.88888889,-10,-5.25,-4.5,73.25,82.5
2018-01-17T23:30:00,62,180,23,60.77777778,-5,-2.5,-4.5,70.75,78
2018-01-18T00:00:00,67,180,0,60.22222222,5,-2.5,-2.625,68.25,75.375
2018-01-18T00:30:00,57,180,0,58.44444444,-10,-5,-4.5,63.25,70.875
2018-01-18T01:00:00,51,170,1,60.11111111,-6,-4,-4.625,59.25,66.25
2018-01-18T01:30:00,67,170,1,61.33333333,16,1.25,-0.625,60.5,65.625
2018-01-18T02:00:00,67,170,2,59,0,0,-1.25,60.5,64.375
2018-01-18T02:30:00,62,170,2,57.88888889,-5,1.25,-1.875,61.75,62.5
2018-01-18T03:00:00,57,170,3,57.33333333,-5,1.5,-1.25,63.25,61.25
2018-01-18T03:30:00,57,170,3,57.88888889,0,-2.5,-0.625,60.75,60.625
2018-01-18T04:00:00,57,170,4,60.11111111,0,-2.5,-1.25,58.25,59.375
2018-01-18T04:30:00,51,170,4,58.88888889,-6,-2.75,-0.75,55.5,58.625
2018-01-18T05:00:00,72,170,5,60.66666667,21,3.75,2.625,59.25,61.25
2018-01-18T05:30:00,62,170,5,61.77777778,-10,1.25,-0.625,60.5,60.625
2018-01-18T06:00:00,46,170,6,64,-16,-2.75,-2.625,57.75,58
2018-01-18T06:30:00,57,170,6,69.77777778,11,1.5,-0.625,59.25,57.375
2018-01-18T07:00:00,57,170,7,74.33333333,0,-3.75,0,55.5,57.375
2018-01-18T07:30:00,62,170,7,77.77777778,5,0,0.625,55.5,58
2018-01-18T08:00:00,77,170,8,80,15,7.75,2.5,63.25,60.5
2018-01-18T08:30:00,46,170,8,80,-31,-2.75,-0.625,60.5,59.875
2018-01-18T09:00:00,67,170,9,85.77777778,21,2.5,-0.625,63,59.25
2018-01-18T09:30:00,82,180,9,89.77777778,15,5,2.5,68,61.75
2018-01-18T10:00:00,82,190,10,91.55555556,0,1.25,4.5,69.25,66.25
2018-01-18T10:30:00,98,190,10,94.44444444,16,13,5.125,82.25,71.375
2018-01-18T11:00:00,98,210,11,93.33333333,0,7.75,5.125,90,76.5
2018-01-18T11:30:00,88,200,11,91.55555556,-10,1.5,3.25,91.5,79.75
2018-01-18T12:00:00,82,210,12,90.88888889,-6,0,0.625,91.5,80.375
2018-01-18T12:30:00,77,220,12,90.88888889,-5,-5.25,3.875,86.25,84.25
2018-01-18T13:00:00,98,210,13,92.66666667,21,0,3.875,86.25,88.125
2018-01-18T13:30:00,103,200,13,90.88888889,5,3.75,2.625,90,90.75
2018-01-18T14:00:00,98,190,14,88,-5,4,2,94,92.75
2018-01-18T14:30:00,108,190,14,85.66666667,10,7.75,1.25,101.75,94
2018-01-18T15:00:00,88,200,15,82.22222222,-20,-2.5,-1.25,99.25,92.75
2018-01-18T15:30:00,82,210,15,81,-6,-5.25,-0.75,94,92
2018-01-18T16:00:00,82,200,16,81,0,-4,0,90,92
2018-01-18T16:30:00,82,190,16,81,0,-6.5,0.625,83.5,92.625
2018-01-18T17:00:00,93,200,17,79.88888889,11,1.25,-0.625,84.75,92
2018-01-18T17:30:00,82,200,17,77.55555556,-11,0,-2.625,84.75,89.375
2018-01-18T18:00:00,77,190,18,75.33333333,-5,-1.25,-2.625,83.5,86.75
2018-01-18T18:30:00,77,190,18,74.22222222,0,-1.25,-3.875,82.25,82.875
2018-01-18T19:00:00,77,180,19,74.22222222,0,-4,-1.375,78.25,81.5
2018-01-18T19:30:00,77,180,19,73.66666667,0,-1.25,-0.625,77,80.875
2018-01-18T20:00:00,82,180,20,72,5,1.25,0,78.25,80.875
2018-01-18T20:30:00,82,180,20,71.44444444,0,1.25,0,79.5,80.875
2018-01-18T21:00:00,72,180,21,70.33333333,-10,-1.25,-2.625,78.25,78.25
2018-01-18T21:30:00,72,180,21,70.33333333,0,-1.25,-1.25,77,77
2018-01-18T22:00:00,62,180,22,69.22222222,-10,-5,-1.875,72,75.125
2018-01-18T22:30:00,67,180,22,69.77777778,5,-3.75,-1.25,68.25,73.875
2018-01-18T23:00:00,77,180,23,69.77777778,10,1.25,0,69.5,73.875
2018-01-18T23:30:00,72,180,23,71,-5,0,-0.625,69.5,73.25
2018-01-19T00:00:00,62,180,0,76.11111111,-10,0,-2.5,69.5,70.75
2018-01-19T00:30:00,77,180,0,81.77777778,15,2.5,-0.625,72,70.125
2018-01-19T01:00:00,72,180,1,84.66666667,-5,-1.25,0,70.75,70.125
2018-01-19T01:30:00,72,180,1,87.55555556,0,0,0,70.75,70.125
2018-01-19T02:00:00,62,180,2,91,-10,0,0,70.75,70.125
2018-01-19T02:30:00,67,180,2,94.44444444,5,-2.5,0,68.25,70.125
2018-01-19T03:00:00,67,180,3,95.55555556,0,-1.25,-1.25,67,68.875
2018-01-19T03:30:00,88,180,3,97.22222222,21,4,2,71,70.875
2018-01-19T04:00:00,118,180,4,96,30,14,7,85,77.875
2018-01-19T04:30:00,113,180,4,90.33333333,-5,11.5,4.5,96.5,82.375
2018-01-19T05:00:00,103,180,5,87.55555556,-10,9,3.875,105.5,86.25
2018-01-19T05:30:00,98,170,5,85.88888889,-5,2.5,3.25,108,89.5
2018-01-19T06:00:00,103,170,6,85.88888889,5,-3.75,5.125,104.25,94.625
2018-01-19T06:30:00,93,170,6,87,-10,-5,3.25,99.25,97.875
2018-01-19T07:00:00,77,180,7,88.11111111,-16,-6.5,1.25,92.75,99.125
2018-01-19T07:30:00,82,180,7,92.11111111,5,-4,-0.75,88.75,98.375
2018-01-19T08:00:00,77,170,8,95,-5,-6.5,-5.125,82.25,93.25
2018-01-19T08:30:00,67,180,8,99,-10,-6.5,-5.75,75.75,87.5
2018-01-19T09:00:00,88,180,9,104.6666667,21,2.75,-1.875,78.5,85.625
2018-01-19T09:30:00,88,190,9,108,0,1.5,-1.25,80,84.375
2018-01-19T10:00:00,98,190,10,110.2222222,10,5.25,-0.625,85.25,83.75
2018-01-19T10:30:00,113,190,10,113.1111111,15,11.5,2.5,96.75,86.25
2018-01-19T11:00:00,103,200,11,113.1111111,-10,3.75,3.25,100.5,89.5
2018-01-19T11:30:00,113,210,11,115.4444444,10,6.25,3.875,106.75,93.375
2018-01-19T12:00:00,108,210,12,117.2222222,-5,2.5,3.875,109.25,97.25
2018-01-19T12:30:00,113,210,12,119.5555556,5,0,5.75,109.25,103
2018-01-19T13:00:00,118,210,13,121.3333333,5,3.75,3.75,113,106.75
2018-01-19T13:30:00,118,200,13,122.5555556,0,1.25,3.75,114.25,110.5
2018-01-19T14:00:00,108,210,14,123.2222222,-10,0,1.25,114.25,111.75
2018-01-19T14:30:00,124,210,14,125.5555556,16,2.75,1.375,117,113.125
2018-01-19T15:00:00,113,210,15,125.5555556,-11,-1.25,1.25,115.75,114.375
2018-01-19T15:30:00,124,210,15,124.4444444,11,1.5,1.375,117.25,115.75
2018-01-19T16:00:00,129,200,16,122.6666667,5,5.25,2.625,122.5,118.375
2018-01-19T16:30:00,129,200,16,119.7777778,0,1.25,2,123.75,120.375
2018-01-19T17:00:00,129,200,17,115.2222222,0,4,1.375,127.75,121.75
2018-01-19T17:30:00,129,190,17,112.8888889,0,1.25,1.375,129,123.125
2018-01-19T18:00:00,124,190,18,109.4444444,-5,-1.25,2,127.75,125.125
2018-01-19T18:30:00,129,190,18,106.5555556,5,0,0.625,127.75,125.75
2018-01-19T19:00:00,124,180,19,102.5555556,-5,-1.25,1.375,126.5,127.125
2018-01-19T19:30:00,103,180,19,99.66666667,-21,-6.5,-2.625,120,124.5
2018-01-19T20:00:00,108,180,20,98.55555556,5,-4,-2.625,116,121.875
2018-01-19T20:30:00,103,180,20,98.55555556,-5,-6.5,-3.25,109.5,118.625
2018-01-19T21:00:00,88,180,21,98.55555556,-15,-9,-5.125,100.5,113.5
2018-01-19T21:30:00,108,180,21,100.2222222,20,1.25,-2.625,101.75,110.875
2018-01-19T22:00:00,98,180,22,98,-10,-2.5,-3.25,99.25,107.625
2018-01-19T22:30:00,98,180,22,99.66666667,0,-1.25,-3.875,98,103.75
2018-01-19T23:00:00,93,180,23,99.11111111,-5,1.25,-3.875,99.25,99.875
2018-01-19T23:30:00,98,180,23,98.55555556,5,-2.5,-0.625,96.75,99.25
2018-01-20T00:00:00,93,180,0,99.11111111,-5,-1.25,-1.875,95.5,97.375
2018-01-20T00:30:00,108,180,0,101.8888889,15,2.5,0.625,98,98
2018-01-20T01:00:00,103,180,1,99,-5,2.5,1.875,100.5,99.875
2018-01-20T01:30:00,103,180,1,96.11111111,0,1.25,-0.625,101.75,99.25
2018-01-20T02:00:00,88,180,2,92.66666667,-15,-1.25,-1.25,100.5,98
2018-01-20T02:30:00,113,180,2,90.33333333,25,1.25,1.875,101.75,99.875
2018-01-20T03:00:00,93,180,3,85.22222222,-20,-2.5,0,99.25,99.875
2018-01-20T03:30:00,88,180,3,84,-5,-3.75,-1.25,95.5,98.625
2018-01-20T04:00:00,103,180,4,84,15,3.75,1.25,99.25,99.875
2018-01-20T04:30:00,118,170,4,78.88888889,15,1.25,1.25,100.5,101.125
2018-01-20T05:00:00,82,170,5,74.88888889,-36,-2.75,-2.625,97.75,98.5
2018-01-20T05:30:00,77,170,5,76.11111111,-5,-2.75,-3.25,95,95.25
2018-01-20T06:00:00,72,180,6,77.88888889,-5,-7.75,-2,87.25,93.25
2018-01-20T06:30:00,67,170,6,80.22222222,-5,-12.75,-5.75,74.5,87.5
2018-01-20T07:00:00,67,170,7,84.22222222,0,-3.75,-3.25,70.75,84.25
2018-01-20T07:30:00,82,180,7,87.66666667,15,1.25,-0.75,72,83.5
2018-01-20T08:00:00,88,180,8,88.88888889,6,4,-1.875,76,81.625
2018-01-20T08:30:00,57,180,8,89.44444444,-31,-2.5,-7.625,73.5,74
2018-01-20T09:00:00,82,190,9,94.55555556,25,3.75,0,77.25,74
2018-01-20T09:30:00,93,190,9,96.88888889,11,2.75,2,80,76
2018-01-20T10:00:00,93,190,10,97.44444444,0,1.25,2.625,81.25,78.625
2018-01-20T10:30:00,93,200,10,97.44444444,0,9,3.25,90.25,81.875
2018-01-20T11:00:00,103,200,11,96.88888889,10,5.25,4.5,95.5,86.375
2018-01-20T11:30:00,98,200,11,94.55555556,-5,1.25,2,96.75,88.375
2018-01-20T12:00:00,93,210,12,92.22222222,-5,0,0.625,96.75,89
2018-01-20T12:30:00,93,210,12,91,0,0,4.5,96.75,93.5
2018-01-20T13:00:00,103,210,13,89.22222222,10,0,2.625,96.75,96.125
2018-01-20T13:30:00,103,210,13,86.33333333,0,1.25,1.25,98,97.375
2018-01-20T14:00:00,98,210,14,82.88888889,-5,1.25,0.625,99.25,98
2018-01-20T14:30:00,93,200,14,79.44444444,-5,0,0,99.25,98
2018-01-20T15:00:00,88,200,15,76.55555556,-5,-3.75,-1.875,95.5,96.125
2018-01-20T15:30:00,82,200,15,74.22222222,-6,-5.25,-2,90.25,94.125
2018-01-20T16:00:00,77,200,16,72.55555556,-5,-5.25,-2,85,92.125
2018-01-20T16:30:00,82,200,16,70.33333333,5,-2.75,-1.375,82.25,90.75
2018-01-20T17:00:00,77,190,17,67.55555556,-5,-2.75,-3.25,79.5,87.5
2018-01-20T17:30:00,77,190,17,65.33333333,0,-1.25,-3.25,78.25,84.25
2018-01-20T18:00:00,72,190,18,63.11111111,-5,-1.25,-3.25,77,81
2018-01-20T18:30:00,67,180,18,62,-5,-3.75,-3.25,73.25,77.75
2018-01-20T19:00:00,67,180,19,61.44444444,0,-2.5,-2.625,70.75,75.125
2018-01-20T19:30:00,67,180,19,60.33333333,0,-2.5,-1.875,68.25,73.25
2018-01-20T20:00:00,67,180,20,59.77777778,0,-1.25,-1.25,67,72
2018-01-20T20:30:00,57,180,20,59.22222222,-10,-2.5,-3.125,64.5,68.875
2018-01-20T21:00:00,57,170,21,59.77777778,0,-2.5,-2.5,62,66.375
2018-01-20T21:30:00,57,170,21,60.33333333,0,-2.5,-2.5,59.5,63.875
2018-01-20T22:00:00,57,170,22,60.88888889,0,-2.5,-1.875,57,62
2018-01-20T22:30:00,62,170,22,60.88888889,5,1.25,-0.625,58.25,61.375
2018-01-20T23:00:00,62,170,23,60.33333333,0,1.25,-0.625,59.5,60.75
2018-01-20T23:30:00,57,170,23,59.77777778,-5,0,-1.25,59.5,59.5
2018-01-21T00:00:00,62,170,0,59.77777778,5,1.25,-0.625,60.75,58.875
2018-01-21T00:30:00,62,160,0,58,0,0,0.625,60.75,59.5
2018-01-21T01:00:00,62,170,1,57.44444444,0,0,0.625,60.75,60.125
2018-01-21T01:30:00,62,170,1,56.88888889,0,1.25,0.625,62,60.75
2018-01-21T02:00:00,62,160,2,54.55555556,0,0,0.625,62,61.375
2018-01-21T02:30:00,57,160,2,51.66666667,-5,-1.25,-0.625,60.75,60.75
2018-01-21T03:00:00,57,160,3,49.33333333,0,-1.25,-0.625,59.5,60.125
2018-01-21T03:30:00,57,160,3,47,0,-1.25,0,58.25,60.125
2018-01-21T04:00:00,57,160,4,44.11111111,0,-1.25,-0.625,57,59.5
2018-01-21T04:30:00,46,160,4,38.88888889,-11,-2.75,-2,54.25,57.5
2018-01-21T05:00:00,57,160,5,34.88888889,11,0,-0.625,54.25,56.875
2018-01-21T05:30:00,57,160,5,32.125,0,0,-0.625,54.25,56.25
2018-01-21T06:00:00,41,160,6,28.57142857,-16,-4,-2.625,50.25,53.625
2018-01-21T06:30:00,36,160,6,26.5,-5,-2.5,-2.625,47.75,51
2018-01-21T07:00:00,36,160,7,21.33333333,0,-5.25,-2.625,42.5,48.375
2018-01-21T07:30:00,36,160,7,16.16666667,0,-5.25,-2.625,37.25,45.75
2018-01-21T08:00:00,31,160,8,11,-5,-2.5,-3.25,34.75,42.5
2018-01-21T08:30:00,10,170,8,7.5,-21,-6.5,-4.5,28.25,38
2018-01-21T09:00:00,10,180,9,7.5,0,-6.5,-5.875,21.75,32.125
2018-01-21T11:00:00,5,220,11,14.33333333,-5,-7.75,-6.5,14,25.625
2018-01-21T11:30:00,5,220,11,16.66666667,0,-6.5,-4.5,7.5,21.125
2018-01-21T12:00:00,5,220,12,19.55555556,0,-1.25,-3.875,6.25,17.25
2018-01-21T12:30:00,10,220,12,24.11111111,5,0,-3.25,6.25,14
2018-01-21T13:00:00,10,220,13,28.66666667,0,1.25,-3.25,7.5,10.75
2018-01-21T13:30:00,21,230,13,35,11,4,-1.25,11.5,9.5
2018-01-21T14:00:00,21,220,14,40.66666667,0,4,1.375,15.5,10.875
2018-01-21T14:30:00,26,230,14,44.66666667,5,4,2,19.5,12.875
2018-01-21T15:00:00,26,230,15,49.77777778,0,4,2.625,23.5,15.5
2018-01-21T15:30:00,26,230,15,54.88888889,0,1.25,2.625,24.75,18.125
2018-01-21T16:00:00,31,230,16,59.44444444,5,2.5,3.25,27.25,21.375
2018-01-21T16:30:00,46,220,16,63.44444444,15,5,4.5,32.25,25.875
2018-01-21T17:00:00,51,220,17,65.77777778,5,6.25,5.125,38.5,31
2018-01-21T17:30:00,67,210,17,68.11111111,16,10.25,5.75,48.75,36.75
2018-01-21T18:00:00,72,190,18,67.55555556,5,10.25,6.375,59,43.125
2018-01-21T18:30:00,57,190,18,65.88888889,-15,2.75,3.875,61.75,47
2018-01-21T19:00:00,72,180,19,65.22222222,15,5.25,5.75,67,52.75
2018-01-21T19:30:00,72,180,19,61.77777778,0,1.25,5.75,68.25,58.5
2018-01-21T20:00:00,67,180,20,59.44444444,-5,-1.25,4.5,67,63
2018-01-21T20:30:00,67,180,20,58.33333333,0,2.5,2.625,69.5,65.625
2018-01-21T21:00:00,67,180,21,57.77777778,0,-1.25,2,68.25,67.625
2018-01-21T21:30:00,72,180,21,56.66666667,5,0,0.625,68.25,68.25
2018-01-21T22:00:00,62,170,22,55.55555556,-10,-1.25,-1.25,67,67
2018-01-21T22:30:00,57,170,22,55,-5,-2.5,0,64.5,67
2018-01-21T23:00:00,51,170,23,55.55555556,-6,-4,-2.625,60.5,64.375
2018-01-21T23:30:00,41,160,23,56.77777778,-10,-7.75,-3.875,52.75,60.5
2018-01-22T00:00:00,51,160,0,58.55555556,10,-2.75,-2,50,58.5
2018-01-22T00:30:00,57,160,0,59.22222222,6,0,-1.25,50,57.25
2018-01-22T01:00:00,62,160,1,59.77777778,5,2.75,-0.625,52.75,56.625
2018-01-22T01:30:00,57,160,1,58,-5,4,-1.875,56.75,54.75
2018-01-22T02:00:00,62,160,2,56.22222222,5,2.75,0,59.5,54.75
2018-01-22T02:30:00,57,150,2,54.44444444,-5,0,0,59.5,54.75
2018-01-22T03:00:00,62,150,3,52.11111111,5,0,1.375,59.5,56.125
2018-01-22T03:30:00,62,160,3,49.22222222,0,1.25,2.625,60.75,58.75
2018-01-22T04:00:00,57,150,4,45.77777778,-5,-1.25,0.75,59.5,59.5
2018-01-22T04:30:00,57,150,4,43.44444444,0,0,0,59.5,59.5
2018-01-22T05:00:00,62,150,5,41.11111111,5,0,0,59.5,59.5
2018-01-22T05:30:00,46,160,5,39.33333333,-16,-4,-1.375,55.5,58.125
2018-01-22T06:00:00,41,160,6,39.88888889,-5,-4,-2.625,51.5,55.5
2018-01-22T06:30:00,46,170,6,41,5,-2.75,-1.375,48.75,54.125
2018-01-22T07:00:00,36,160,7,42.22222222,-10,-6.5,-3.25,42.25,50.875
2018-01-22T07:30:00,36,160,7,46.22222222,0,-2.5,-3.25,39.75,47.625
2018-01-22T08:00:00,31,150,8,50.22222222,-5,-2.5,-3.25,37.25,44.375
2018-01-22T08:30:00,36,160,8,54.77777778,5,-2.5,-2.625,34.75,41.75
2018-01-22T09:00:00,36,180,9,58.77777778,0,0,-3.25,34.75,38.5
2018-01-22T09:30:00,46,190,9,62.22222222,10,2.5,0,37.25,38.5
2018-01-22T10:00:00,51,190,10,64,5,5,1.25,42.25,39.75
2018-01-22T10:30:00,51,200,10,66.33333333,0,3.75,0.625,46,40.375
2018-01-22T11:00:00,57,200,11,68.66666667,6,5.25,2.625,51.25,43
2018-01-22T11:30:00,72,200,11,70.88888889,15,6.5,4.5,57.75,47.5
2018-01-22T12:00:00,72,210,12,71.44444444,0,5.25,5.125,63,52.625
2018-01-22T12:30:00,72,200,12,73.22222222,0,5.25,4.5,68.25,57.125
2018-01-22T13:00:00,72,200,13,75,0,3.75,4.5,72,61.625
2018-01-22T13:30:00,67,200,13,76.77777778,-5,-1.25,2.625,70.75,64.25
2018-01-22T14:00:00,62,210,14,79.11111111,-5,-2.5,1.375,68.25,65.625
2018-01-22T14:30:00,72,200,14,82,10,0,2.625,68.25,68.25
2018-01-22T15:00:00,72,200,15,83.77777778,0,0,1.875,68.25,70.125
2018-01-22T15:30:00,77,200,15,84.88888889,5,2.5,0.625,70.75,70.75
2018-01-22T16:00:00,77,200,16,84.88888889,0,3.75,0.625,74.5,71.375
2018-01-22T16:30:00,88,200,16,85.44444444,11,4,2,78.5,73.375
2018-01-22T17:00:00,88,200,17,83.66666667,0,4,2,82.5,75.375
2018-01-22T17:30:00,88,190,17,83,0,2.75,2.625,85.25,78
2018-01-22T18:00:00,88,190,18,81.22222222,0,2.75,3.25,88,81.25
2018-01-22T18:30:00,88,180,18,78.33333333,0,0,2,88,83.25
2018-01-22T19:00:00,88,180,19,74.22222222,0,0,2,88,85.25
2018-01-22T19:30:00,82,180,19,69.55555556,-6,-1.5,0.625,86.5,85.875
2018-01-22T20:00:00,77,180,20,66.11111111,-5,-2.75,0,83.75,85.875
2018-01-22T20:30:00,82,180,20,64.44444444,5,-1.5,-0.75,82.25,85.125
2018-01-22T21:00:00,72,180,21,62.77777778,-10,-4,-2,78.25,83.125
2018-01-22T21:30:00,82,180,21,61.66666667,10,0,-0.75,78.25,82.375
2018-01-22T22:00:00,72,180,22,60,-10,-1.25,-2,77,80.375
2018-01-22T22:30:00,62,180,22,58.88888889,-10,-5,-3.25,72,77.125
2018-01-22T23:00:00,51,170,23,59.44444444,-11,-5.25,-4.625,66.75,72.5
2018-01-22T23:30:00,46,170,23,61.22222222,-5,-9,-4.5,57.75,68
2018-01-23T00:00:00,51,170,0,63,5,-5.25,-3.25,52.5,64.75
2018-01-23T00:30:00,62,170,0,63.66666667,11,0,-2.5,52.5,62.25
2018-01-23T01:00:00,67,170,1,63.66666667,5,4,-0.625,56.5,61.625
2018-01-23T01:30:00,62,170,1,63.66666667,-5,4,-2.5,60.5,59.125
2018-01-23T02:00:00,67,160,2,63.66666667,5,4,-0.625,64.5,58.5
2018-01-23T02:30:00,62,160,2,62.55555556,-5,0,0,64.5,58.5
2018-01-23T03:00:00,67,160,3,62.55555556,5,0,2,64.5,60.5
2018-01-23T03:30:00,67,160,3,61.44444444,0,1.25,2.625,65.75,63.125
2018-01-23T04:00:00,62,160,4,60.33333333,-5,-1.25,1.375,64.5,64.5
2018-01-23T04:30:00,57,160,4,59.11111111,-5,-1.25,-0.625,63.25,63.875
2018-01-23T05:00:00,62,160,5,58.44444444,5,-1.25,-0.625,62,63.25
2018-01-23T05:30:00,67,160,5,58.44444444,5,0,0.625,62,63.875
2018-01-23T06:00:00,62,160,6,58.44444444,-5,0,-0.625,62,63.25
2018-01-23T06:30:00,57,160,6,59,-5,0,-0.625,62,62.625
2018-01-23T07:00:00,62,160,7,61.22222222,5,0,-0.625,62,62
2018-01-23T07:30:00,57,160,7,62.88888889,-5,-2.5,-1.25,59.5,60.75
2018-01-23T08:00:00,57,160,8,64.55555556,0,-1.25,-0.625,58.25,60.125
2018-01-23T08:30:00,51,160,8,66.77777778,-6,-1.5,-0.75,56.75,59.375
2018-01-23T09:00:00,51,180,9,69.11111111,0,-2.75,-1.375,54,58
2018-01-23T09:30:00,62,180,9,70.88888889,11,1.25,-0.625,55.25,57.375
2018-01-23T10:00:00,67,190,10,72.55555556,5,2.5,0.625,57.75,58
2018-01-23T10:30:00,67,190,10,74.22222222,0,4,1.25,61.75,59.25
2018-01-23T11:00:00,77,190,11,75.88888889,10,6.5,1.875,68.25,61.125
2018-01-23T11:30:00,77,200,11,75.88888889,0,3.75,2.5,72,63.625
2018-01-23T12:00:00,72,200,12,76.44444444,-5,1.25,1.875,73.25,65.5
2018-01-23T12:30:00,77,200,12,77.55555556,5,2.5,3.25,75.75,68.75
2018-01-23T13:00:00,72,200,13,78.11111111,-5,-1.25,2.625,74.5,71.375
2018-01-23T13:30:00,67,200,13,79.22222222,-5,-2.5,0.625,72,72
