DATE,wind,temp,hour,targVar,RateOfChange0.5,RateOfChange2,RateOfChange4,MovingAverage2,MovingAverage4
2018-04-05T22:15:00,108,30,22,89,36,11.5,10.25,79.75,65.625
2018-04-05T22:55:00,103,10,22,84.5,-5,7.75,7.75,87.5,73.375
2018-04-05T23:15:00,103,10,23,82.625,0,9,7.75,96.5,81.125
2018-04-05T23:55:00,88,0,23,80.625,-15,4,3.25,100.5,84.375
2018-04-06T00:15:00,93,0,0,77.375,5,-3.75,3.875,96.75,88.25
2018-04-06T00:55:00,67,-20,0,77.375,-26,-9,-0.625,87.75,87.625
2018-04-06T01:15:00,88,-20,1,75.375,21,-3.75,2.625,84,90.25
2018-04-06T01:55:00,82,-30,1,73.5,-6,-1.5,1.25,82.5,91.5
2018-04-06T02:15:00,88,-30,2,70.25,6,-1.25,-2.5,81.25,89
2018-04-06T02:55:00,67,-30,2,71.5,-21,0,-4.5,81.25,84.5
2018-04-06T03:15:00,88,-30,3,72.125,21,0,-1.875,81.25,82.625
2018-04-06T03:55:00,72,-40,3,76.625,-16,-2.5,-2,78.75,80.625
2018-04-06T04:15:00,67,-40,4,83.75,-5,-5.25,-3.25,73.5,77.375
2018-04-06T04:55:00,67,-40,4,90.875,0,0,0,73.5,77.375
2018-04-06T05:15:00,72,-40,5,94.125,5,-4,-2,69.5,75.375
2018-04-06T05:55:00,67,-40,5,101.875,-5,-1.25,-1.875,68.25,73.5
2018-04-06T06:15:00,62,-50,6,107,-5,-1.25,-3.25,67,70.25
2018-04-06T06:55:00,77,-50,6,112.125,15,2.5,1.25,69.5,71.5
2018-04-06T07:15:00,93,-50,7,114.625,16,5.25,0.625,74.75,72.125
2018-04-06T07:55:00,108,-50,7,114,15,10.25,4.5,85,76.625
2018-04-06T08:15:00,124,-60,8,111.375,16,15.5,7.125,100.5,83.75
2018-04-06T08:55:00,124,-70,8,108.75,0,11.75,7.125,112.25,90.875
2018-04-06T09:15:00,98,-70,9,107.5,-26,1.25,3.25,113.5,94.125
2018-04-06T09:55:00,129,-80,9,102.375,31,5.25,7.75,118.75,101.875
2018-04-06T10:15:00,103,-80,10,100.5,-26,-5.25,5.125,113.5,107
2018-04-06T10:55:00,118,-90,10,96,15,-1.5,5.125,112,112.125
2018-04-06T11:15:00,113,-90,11,93.5,-5,3.75,2.5,115.75,114.625
2018-04-06T11:55:00,103,-100,11,90.875,-10,-6.5,-0.625,109.25,114
2018-04-06T12:15:00,103,-110,12,88.25,0,0,-2.625,109.25,111.375
2018-04-06T12:55:00,103,-120,12,84.375,0,-3.75,-2.625,105.5,108.75
2018-04-06T13:15:00,88,-120,13,85.625,-15,-6.25,-1.25,99.25,107.5
2018-04-06T13:55:00,88,-110,13,85.625,0,-3.75,-5.125,95.5,102.375
2018-04-06T14:15:00,88,-120,14,86.875,0,-3.75,-1.875,91.75,100.5
2018-04-06T14:55:00,82,-110,14,87.625,-6,-5.25,-4.5,86.5,96
2018-04-06T15:15:00,93,-110,15,85.625,11,1.25,-2.5,87.75,93.5
2018-04-06T15:55:00,82,-100,15,86.375,-11,-1.5,-2.625,86.25,90.875
2018-04-06T16:15:00,82,-100,16,86.375,0,-1.5,-2.625,84.75,88.25
2018-04-06T16:55:00,72,-90,16,90.25,-10,-2.5,-3.875,82.25,84.375
2018-04-06T17:15:00,98,-100,17,90.25,26,1.25,1.25,83.5,85.625
2018-04-06T17:55:00,88,-90,17,90.875,-10,1.5,0,85,85.625
2018-04-06T18:15:00,98,-90,18,89.625,10,4,1.25,89,86.875
2018-04-06T18:55:00,88,-90,18,88.25,-10,4,0.75,93,87.625
2018-04-06T19:15:00,77,-80,19,88.25,-11,-5.25,-2,87.75,85.625
2018-04-06T19:55:00,88,-80,19,86.875,11,0,0.75,87.75,86.375
2018-04-06T20:15:00,82,-80,20,86.25,-6,-4,0,83.75,86.375
2018-04-06T20:55:00,103,-80,20,81.75,21,3.75,3.875,87.5,90.25
2018-04-06T21:15:00,98,-70,21,77.875,-5,5.25,0,92.75,90.25
2018-04-06T21:55:00,93,-70,21,74,-5,1.25,0.625,94,90.875
2018-04-06T22:15:00,88,-70,22,69.375,-5,1.5,-1.25,95.5,89.625
2018-04-06T22:55:00,77,-70,22,66.875,-11,-6.5,-1.375,89,88.25
2018-04-06T23:15:00,77,-70,23,64.375,0,-5.25,0,83.75,88.25
2018-04-06T23:55:00,77,-70,23,61.875,0,-4,-1.375,79.75,86.875
2018-04-07T00:15:00,77,-80,0,58,0,-2.75,-0.625,77,86.25
2018-04-07T00:55:00,67,-80,0,56,-10,-2.5,-4.5,74.5,81.75
2018-04-07T01:15:00,67,-80,1,53.375,0,-2.5,-3.875,72,77.875
2018-04-07T01:55:00,62,-80,1,52.75,-5,-3.75,-3.875,68.25,74
2018-04-07T02:15:00,51,-90,2,53.5,-11,-6.5,-4.625,61.75,69.375
2018-04-07T02:55:00,57,-90,2,52.75,6,-2.5,-2.5,59.25,66.875
2018-04-07T03:15:00,57,-90,3,51.375,0,-2.5,-2.5,56.75,64.375
2018-04-07T03:55:00,57,-90,3,50,0,-1.25,-2.5,55.5,61.875
2018-04-07T04:15:00,46,-90,4,50.625,-11,-1.25,-3.875,54.25,58
2018-04-07T04:55:00,51,-90,4,50,5,-1.5,-2,52.75,56
2018-04-07T05:15:00,46,-100,5,49.375,-5,-2.75,-2.625,50,53.375
2018-04-07T05:55:00,57,-100,5,46.75,11,0,-0.625,50,52.75
2018-04-07T06:15:00,57,-100,6,44.125,0,2.75,0.75,52.75,53.5
2018-04-07T06:55:00,51,-100,6,42.25,-6,0,-0.75,52.75,52.75
2018-04-07T07:15:00,46,-100,7,40.375,-5,0,-1.375,52.75,51.375
2018-04-07T07:55:00,46,-100,7,37.25,0,-2.75,-1.375,50,50
2018-04-07T08:15:00,51,-100,8,34.125,5,-1.5,0.625,48.5,50.625
2018-04-07T08:55:00,46,-100,8,31.625,-5,-1.25,-0.625,47.25,50
2018-04-07T09:15:00,41,-110,9,31,-5,-1.25,-0.625,46,49.375
2018-04-07T09:55:00,36,-110,9,31,-5,-2.5,-2.625,43.5,46.75
2018-04-07T10:15:00,36,-110,10,30.375,0,-3.75,-2.625,39.75,44.125
2018-04-07T10:55:00,36,-120,10,29.125,0,-2.5,-1.875,37.25,42.25
2018-04-07T11:15:00,31,-120,11,28.5,-5,-2.5,-1.875,34.75,40.375
2018-04-07T11:55:00,21,-120,11,31,-10,-3.75,-3.125,31,37.25
2018-04-07T12:15:00,26,-120,12,32.25,5,-2.5,-3.125,28.5,34.125
2018-04-07T12:55:00,26,-100,12,32.875,0,-2.5,-2.5,26,31.625
2018-04-07T13:15:00,36,-90,13,31,10,1.25,-0.625,27.25,31
2018-04-07T13:55:00,36,-80,13,30.375,0,3.75,0,31,31
2018-04-07T14:15:00,31,-80,14,29.125,-5,1.25,-0.625,32.25,30.375
2018-04-07T14:55:00,26,-60,14,30.375,-5,0,-1.25,32.25,29.125
2018-04-07T15:15:00,26,-50,15,32.875,0,-2.5,-0.625,29.75,28.5
2018-04-07T15:55:00,41,-40,15,32.875,15,1.25,2.5,31,31
2018-04-07T16:15:00,36,-40,16,32.25,-5,1.25,1.25,32.25,32.25
2018-04-07T16:55:00,31,-30,16,32.25,-5,1.25,0.625,33.5,32.875
2018-04-07T17:15:00,21,-20,17,34.125,-10,-1.25,-1.875,32.25,31
2018-04-07T17:55:00,31,-10,17,34.75,10,-2.5,-0.625,29.75,30.375
2018-04-07T18:15:00,21,-10,18,37.25,-10,-3.75,-1.25,26,29.125
2018-04-07T18:55:00,36,0,18,36,15,1.25,1.25,27.25,30.375
2018-04-07T19:15:00,46,0,19,35.375,10,6.25,2.5,33.5,32.875
2018-04-07T19:55:00,41,0,19,35.375,-5,2.5,0,36,32.875
2018-04-07T20:15:00,31,10,20,37.25,-10,2.5,-0.625,38.5,32.25
2018-04-07T20:55:00,31,20,20,36.625,0,-1.25,0,37.25,32.25
2018-04-07T21:15:00,36,20,21,35.375,5,-2.5,1.875,34.75,34.125
2018-04-07T21:55:00,36,20,21,34.125,0,-1.25,0.625,33.5,34.75
2018-04-07T22:15:00,41,20,22,32.875,5,2.5,2.5,36,37.25
2018-04-07T22:55:00,26,20,22,33.5,-15,-1.25,-1.25,34.75,36
2018-04-07T23:15:00,41,20,23,32.25,15,1.25,-0.625,36,35.375
2018-04-07T23:55:00,41,10,23,31.625,0,1.25,0,37.25,35.375
2018-04-08T00:15:00,46,0,0,30.375,5,1.25,1.875,38.5,37.25
2018-04-08T00:55:00,26,-10,0,31.625,-20,0,-0.625,38.5,36.625
2018-04-08T01:15:00,26,-10,1,32.25,0,-3.75,-1.25,34.75,35.375
2018-04-08T01:55:00,26,-20,1,34.125,0,-3.75,-1.25,31,34.125
2018-04-08T02:15:00,31,-20,2,36,5,-3.75,-1.25,27.25,32.875
2018-04-08T02:55:00,31,-30,2,38.5,0,1.25,0.625,28.5,33.5
2018-04-08T03:15:00,31,-20,3,41.75,0,1.25,-1.25,29.75,32.25
2018-04-08T03:55:00,36,-20,3,43.625,5,2.5,-0.625,32.25,31.625
2018-04-08T04:15:00,36,-30,4,44.875,0,1.25,-1.25,33.5,30.375
2018-04-08T04:55:00,36,-30,4,47.5,0,1.25,1.25,34.75,31.625
2018-04-08T05:15:00,31,-30,5,50.75,-5,0,0.625,34.75,32.25
2018-04-08T05:55:00,41,-30,5,54.625,10,1.25,1.875,36,34.125
2018-04-08T06:15:00,46,-30,6,57.875,5,2.5,1.875,38.5,36
2018-04-08T06:55:00,51,-30,6,61.125,5,3.75,2.5,42.25,38.5
2018-04-08T07:15:00,57,-30,7,63.625,6,6.5,3.25,48.75,41.75
2018-04-08T07:55:00,51,-40,7,66.875,-6,2.5,1.875,51.25,43.625
2018-04-08T08:15:00,46,-40,8,70.125,-5,0,1.25,51.25,44.875
2018-04-08T08:55:00,57,-40,8,71.375,11,1.5,2.625,52.75,47.5
2018-04-08T09:15:00,57,-30,9,72,0,0,3.25,52.75,50.75
2018-04-08T09:55:00,72,-30,9,71.375,15,5.25,3.875,58,54.625
2018-04-08T10:15:00,72,-30,10,71.375,0,6.5,3.25,64.5,57.875
2018-04-08T10:55:00,77,-30,10,73.375,5,5,3.25,69.5,61.125
2018-04-08T11:15:00,77,-30,11,74,0,5,2.5,74.5,63.625
2018-04-08T11:55:00,77,-30,11,76.625,0,1.25,3.25,75.75,66.875
2018-04-08T12:15:00,72,-40,12,79.875,-5,0,3.25,75.75,70.125
2018-04-08T12:55:00,67,-40,12,85,-5,-2.5,1.25,73.25,71.375
2018-04-08T13:15:00,62,-40,13,92,-5,-3.75,0.625,69.5,72
2018-04-08T13:55:00,67,-40,13,99.75,5,-2.5,-0.625,67,71.375
2018-04-08T14:15:00,72,-30,14,105.5,5,0,0,67,71.375
2018-04-08T14:55:00,93,-30,14,108,21,6.5,2,73.5,73.375
2018-04-08T15:15:00,82,-30,15,111.875,-11,5,0.625,78.5,74
2018-04-08T15:55:00,98,-30,15,113.75,16,7.75,2.625,86.25,76.625
2018-04-08T16:15:00,98,-30,16,113.75,0,6.5,3.25,92.75,79.875
2018-04-08T16:55:00,108,-30,16,114.375,10,3.75,5.125,96.5,85
2018-04-08T17:15:00,118,-30,17,115.125,10,9,7,105.5,92
2018-04-08T17:55:00,129,-30,17,111.25,11,7.75,7.75,113.25,99.75
2018-04-08T18:15:00,118,-30,18,106.75,-11,5,5.75,118.25,105.5
2018-04-08T18:55:00,113,-30,18,102.25,-5,1.25,2.5,119.5,108
2018-04-08T19:15:00,113,-30,19,95.875,0,-1.25,3.875,118.25,111.875
2018-04-08T19:55:00,113,-30,19,89.5,0,-4,1.875,114.25,113.75
2018-04-08T20:15:00,98,-30,20,85,-15,-5,0,109.25,113.75
2018-04-08T20:55:00,113,-30,20,79.25,15,0,0.625,109.25,114.375
2018-04-08T21:15:00,124,-30,21,72.75,11,2.75,0.75,112,115.125
2018-04-08T21:55:00,98,-30,21,68.25,-26,-3.75,-3.875,108.25,111.25
2018-04-08T22:15:00,82,-30,22,65.75,-16,-4,-4.5,104.25,106.75
2018-04-08T22:55:00,77,-30,22,64.5,-5,-9,-4.5,95.25,102.25
2018-04-08T23:15:00,62,-30,23,64.5,-15,-15.5,-6.375,79.75,95.875
2018-04-08T23:55:00,62,-30,23,65.75,0,-9,-6.375,70.75,89.5
2018-04-09T00:15:00,62,-30,0,66.375,0,-5,-4.5,65.75,85
2018-04-09T00:55:00,67,-30,0,66.375,5,-2.5,-5.75,63.25,79.25
2018-04-09T01:15:00,72,-30,1,64.5,5,2.5,-6.5,65.75,72.75
2018-04-09T01:55:00,62,-40,1,63.875,-10,0,-4.5,65.75,68.25
2018-04-09T02:15:00,62,-40,2,63.25,0,0,-2.5,65.75,65.75
2018-04-09T02:55:00,67,-40,2,62,5,0,-1.25,65.75,64.5
2018-04-09T03:15:00,62,-40,3,60,-5,-2.5,0,63.25,64.5
2018-04-09T03:55:00,72,-40,3,55.5,10,2.5,1.25,65.75,65.75
2018-04-09T04:55:00,67,-40,4,52.25,-5,1.25,0.625,67,66.375
2018-04-09T05:15:00,67,-40,5,48.375,0,0,0,67,66.375
2018-04-09T05:55:00,57,-40,5,46.375,-10,-1.25,-1.875,65.75,64.5
2018-04-09T06:15:00,57,-40,6,45,0,-3.75,-0.625,62,63.875
2018-04-09T06:55:00,57,-40,6,42.375,0,-2.5,-0.625,59.5,63.25
2018-04-09T07:15:00,57,-40,7,41,0,-2.5,-1.25,57,62
2018-04-09T07:55:00,46,-40,7,40.375,-11,-2.75,-2,54.25,60
2018-04-09T08:15:00,36,-40,8,41,-10,-5.25,-4.5,49,55.5
2018-04-09T08:55:00,41,-40,8,42.25,5,-4,-3.25,45,52.25
2018-04-09T09:15:00,36,-40,9,44.125,-5,-5.25,-3.875,39.75,48.375
2018-04-09T09:55:00,41,-40,9,46.125,5,-1.25,-2,38.5,46.375
2018-04-09T10:15:00,46,-40,10,46.75,5,2.5,-1.375,41,45
2018-04-09T10:55:00,36,-40,10,46.125,-10,-1.25,-2.625,39.75,42.375
2018-04-09T11:15:00,46,-40,11,43.625,10,2.5,-1.375,42.25,41
2018-04-09T11:55:00,41,-40,11,41.75,-5,0,-0.625,42.25,40.375
2018-04-09T12:15:00,41,-40,12,40.5,0,-1.25,0.625,41,41
2018-04-09T12:55:00,51,-40,12,36,10,3.75,1.25,44.75,42.25
2018-04-09T13:15:00,51,-40,13,31.5,0,1.25,1.875,46,44.125
2018-04-09T13:55:00,57,-40,13,26.25,6,4,2,50,46.125
2018-04-09T14:15:00,51,-40,14,22.5,-6,2.5,0.625,52.5,46.75
2018-04-09T14:55:00,31,-40,14,23.125,-20,-5,-0.625,47.5,46.125
2018-04-09T15:15:00,26,-40,15,24.375,-5,-6.25,-2.5,41.25,43.625
2018-04-09T15:55:00,26,-30,15,25,0,-7.75,-1.875,33.5,41.75
2018-04-09T16:15:00,31,-30,16,25.625,5,-5,-1.25,28.5,40.5
2018-04-09T16:55:00,15,-30,16,27.625,-16,-4,-4.5,24.5,36
2018-04-09T17:15:00,15,-30,17,29,0,-2.75,-4.5,21.75,31.5
2018-04-09T18:15:00,15,-20,18,29.75,0,-2.75,-5.25,19,26.25
2018-04-09T18:55:00,21,-20,18,31,6,-2.5,-3.75,16.5,22.5
2018-04-09T20:55:00,36,-10,20,29.75,15,5.25,0.625,21.75,23.125
2018-04-09T21:15:00,36,-10,21,27.875,0,5.25,1.25,27,24.375
2018-04-09T21:55:00,31,0,21,26.625,-5,4,0.625,31,25
2018-04-09T22:15:00,36,0,22,24.75,5,3.75,0.625,34.75,25.625
2018-04-09T22:55:00,31,-10,22,24.125,-5,-1.25,2,33.5,27.625
2018-04-09T23:15:00,26,-10,23,23.5,-5,-2.5,1.375,31,29
2018-04-09T23:55:00,21,-10,23,24.75,-5,-2.5,0.75,28.5,29.75
2018-04-10T00:15:00,31,-10,0,25.375,10,-1.25,1.25,27.25,31
2018-04-10T00:55:00,26,-10,0,26.625,-5,-1.25,-1.25,26,29.75
2018-04-10T01:15:00,21,-10,1,28.5,-5,-1.25,-1.875,24.75,27.875
2018-04-10T01:55:00,21,-10,1,30.375,0,0,-1.25,24.75,26.625
2018-04-10T02:15:00,21,-10,2,32.25,0,-2.5,-1.875,22.25,24.75
2018-04-10T02:55:00,26,-10,2,34.125,5,0,-0.625,22.25,24.125
2018-04-10T03:15:00,21,-10,3,36.625,-5,0,-0.625,22.25,23.5
2018-04-10T03:55:00,31,-10,3,37.875,10,2.5,1.25,24.75,24.75
2018-04-10T04:15:00,36,-10,4,37.25,5,3.75,0.625,28.5,25.375
2018-04-10T04:55:00,36,-10,4,36.625,0,2.5,1.25,31,26.625
2018-04-10T05:15:00,36,-10,5,36.625,0,3.75,1.875,34.75,28.5
2018-04-10T05:55:00,36,-10,5,37.875,0,1.25,1.875,36,30.375
2018-04-10T06:15:00,36,-10,6,37.875,0,0,1.875,36,32.25
2018-04-10T06:55:00,41,-10,6,37.25,5,1.25,1.875,37.25,34.125
2018-04-10T07:55:00,41,-10,7,38.5,0,1.25,2.5,38.5,36.625
2018-04-10T08:15:00,41,-20,8,39.125,0,1.25,1.25,39.75,37.875
2018-04-10T08:55:00,31,-20,8,41,-10,-1.25,-0.625,38.5,37.25
2018-04-10T09:15:00,31,-20,9,41.625,0,-2.5,-0.625,36,36.625
2018-04-10T09:55:00,36,-20,9,43.5,5,-1.25,0,34.75,36.625
2018-04-10T10:15:00,46,-20,10,44.125,10,1.25,1.25,36,37.875
2018-04-10T10:55:00,36,-20,10,44.125,-10,1.25,0,37.25,37.875
2018-04-10T11:15:00,36,-20,11,44.75,0,1.25,-0.625,38.5,37.25
2018-04-10T11:55:00,51,-20,11,43.5,15,3.75,1.25,42.25,38.5
2018-04-10T12:15:00,46,-30,12,44.125,-5,0,0.625,42.25,39.125
2018-04-10T12:55:00,46,-20,12,45.5,0,2.5,1.875,44.75,41
2018-04-10T13:15:00,36,-20,13,46.75,-10,0,0.625,44.75,41.625
2018-04-10T13:55:00,51,-20,13,46.75,15,0,1.875,44.75,43.5
2018-04-10T14:15:00,51,-10,14,46.75,0,1.25,0.625,46,44.125
2018-04-10T14:55:00,36,0,14,48,-15,-2.5,0,43.5,44.125
2018-04-10T15:15:00,41,0,15,48.625,5,1.25,0.625,44.75,44.75
2018-04-10T15:55:00,41,10,15,49.875,0,-2.5,-1.25,42.25,43.5
2018-04-10T16:15:00,51,20,16,51.25,10,0,0.625,42.25,44.125
2018-04-10T16:55:00,57,30,16,51.25,6,5.25,1.375,47.5,45.5
2018-04-10T17:15:00,46,30,17,53.875,-11,1.25,1.25,48.75,46.75
2018-04-10T17:55:00,51,50,17,53.875,5,2.5,0,51.25,46.75
2018-04-10T18:15:00,51,50,18,53.875,0,0,0,51.25,46.75
2018-04-10T18:55:00,46,80,18,53.25,-5,-2.75,1.25,48.5,48
2018-04-10T19:15:00,46,80,19,53.25,0,0,0.625,48.5,48.625
2018-04-10T19:55:00,51,100,19,49.5,5,0,1.25,48.5,49.875
2018-04-10T20:15:00,62,100,20,43.625,11,2.75,1.375,51.25,51.25
2018-04-10T20:55:00,57,120,20,38.375,-5,2.75,0,54,51.25
2018-04-10T21:15:00,67,120,21,31.875,10,5.25,2.625,59.25,53.875
2018-04-10T21:55:00,51,120,21,27.375,-16,0,0,59.25,53.875
2018-04-10T22:15:00,51,120,22,23.625,0,-2.75,0,56.5,53.875
2018-04-10T22:55:00,41,120,22,21.75,-10,-4,-0.625,52.5,53.25
2018-04-10T23:15:00,46,120,23,19.875,5,-5.25,0,47.25,53.25
2018-04-10T23:55:00,21,100,23,20.5,-25,-7.5,-3.75,39.75,49.5
2018-04-11T00:15:00,15,90,0,21.875,-6,-9,-5.875,30.75,43.625
2018-04-11T02:55:00,15,50,2,25.125,0,-6.5,-5.25,24.25,38.375
2018-04-11T05:55:00,15,20,5,27.75,0,-7.75,-6.5,16.5,31.875
2018-04-11T06:15:00,15,20,6,30.375,0,-1.5,-4.5,15,27.375
2018-04-11T06:55:00,21,0,6,33.5,6,1.5,-3.75,16.5,23.625
2018-04-11T07:15:00,26,0,7,34.75,5,2.75,-1.875,19.25,21.75
2018-04-11T07:55:00,31,0,7,38.625,5,4,-1.875,23.25,19.875
2018-04-11T08:15:00,26,0,8,42.5,-5,2.75,0.625,26,20.5
2018-04-11T08:55:00,26,0,8,46.375,0,1.25,1.375,27.25,21.875
2018-04-11T09:15:00,41,0,9,48.375,15,3.75,3.25,31,25.125
2018-04-11T09:55:00,36,0,9,51.625,-5,1.25,2.625,32.25,27.75
2018-04-11T10:15:00,36,0,10,55.5,0,2.5,2.625,34.75,30.375
2018-04-11T10:55:00,46,0,10,58.125,10,5,3.125,39.75,33.5
2018-04-11T11:15:00,36,0,11,63.25,-10,-1.25,1.25,38.5,34.75
2018-04-11T11:55:00,62,0,11,67.125,26,6.5,3.875,45,38.625
2018-04-11T12:15:00,57,0,12,69.625,-5,5.25,3.875,50.25,42.5
2018-04-11T12:55:00,57,0,12,73.5,0,2.75,3.875,53,46.375
2018-04-11T13:15:00,57,0,13,76.625,0,5.25,2,58.25,48.375
2018-04-11T13:55:00,62,0,13,79.125,5,0,3.25,58.25,51.625
2018-04-11T14:15:00,67,0,14,81.75,5,2.5,3.875,60.75,55.5
2018-04-11T14:55:00,67,10,14,82.375,0,2.5,2.625,63.25,58.125
2018-04-11T15:15:00,77,20,15,82.375,10,5,5.125,68.25,63.25
2018-04-11T15:55:00,93,30,15,79.125,16,7.75,3.875,76,67.125
2018-04-11T16:15:00,77,30,16,80.5,-16,2.5,2.5,78.5,69.625
2018-04-11T16:55:00,88,40,16,80.5,11,5.25,3.875,83.75,73.5
2018-04-11T17:15:00,82,50,17,81.25,-6,1.25,3.125,85,76.625
2018-04-11T17:55:00,82,70,17,78.75,0,-2.75,2.5,82.25,79.125
2018-04-11T18:15:00,88,70,18,74.875,6,2.75,2.625,85,81.75
2018-04-11T18:55:00,72,70,18,71,-16,-4,0.625,81,82.375
2018-04-11T19:15:00,77,70,19,69.125,5,-1.25,0,79.75,82.375
2018-04-11T19:55:00,67,80,19,67.125,-10,-3.75,-3.25,76,79.125
2018-04-11T20:15:00,88,80,20,62.5,21,0,1.375,76,80.5
2018-04-11T20:55:00,88,80,20,57.875,0,4,0,80,80.5
2018-04-11T21:15:00,88,80,21,52,0,2.75,0.75,82.75,81.25
2018-04-11T21:55:00,62,80,21,49.375,-26,-1.25,-2.5,81.5,78.75
2018-04-11T22:15:00,57,70,22,46.125,-5,-7.75,-3.875,73.75,74.875
2018-04-11T22:55:00,41,70,22,44.25,-16,-11.75,-3.875,62,71
2018-04-11T23:15:00,62,80,23,41,21,-6.5,-1.875,55.5,69.125
2018-04-11T23:55:00,51,70,23,37.875,-11,-2.75,-2,52.75,67.125
2018-04-12T00:15:00,51,70,0,34.75,0,-1.5,-4.625,51.25,62.5
2018-04-12T00:55:00,51,50,0,31.625,0,2.5,-4.625,53.75,57.875
2018-04-12T01:15:00,41,40,1,29.75,-10,-5.25,-5.875,48.5,52
2018-04-12T01:55:00,41,20,1,26.5,0,-2.5,-2.625,46,49.375
2018-04-12T02:15:00,31,20,2,24.5,-10,-5,-3.25,41,46.125
2018-04-12T02:55:00,26,0,2,23.125,-5,-6.25,-1.875,34.75,44.25
2018-04-12T03:15:00,36,0,3,20.5,10,-1.25,-3.25,33.5,41
2018-04-12T03:55:00,26,0,3,20.5,-10,-3.75,-3.125,29.75,37.875
2018-04-12T04:15:00,26,0,4,22.375,0,-1.25,-3.125,28.5,34.75
2018-04-12T04:55:00,26,0,4,24.875,0,0,-3.125,28.5,31.625
2018-04-12T05:15:00,26,0,5,26.75,0,-2.5,-1.875,26,29.75
2018-04-12T05:55:00,15,0,5,28.75,-11,-2.75,-3.25,23.25,26.5
2018-04-12T06:55:00,15,0,6,30.125,0,-2.75,-2,20.5,24.5
2018-04-12T07:15:00,15,0,7,30.125,0,-2.75,-1.375,17.75,23.125
2018-04-12T07:55:00,15,0,7,34,0,-2.75,-2.625,15,20.5
2018-04-12T08:15:00,26,0,8,34.625,11,2.75,0,17.75,20.5
2018-04-12T08:55:00,41,20,8,32.75,15,6.5,1.875,24.25,22.375
2018-04-12T09:15:00,46,20,9,30.25,5,7.75,2.5,32,24.875
2018-04-12T09:55:00,41,20,9,27,-5,6.5,1.875,38.5,26.75
2018-04-12T10:15:00,31,20,10,26.375,-10,1.25,2,39.75,28.75
2018-04-12T10:55:00,26,10,10,25.75,-5,-3.75,1.375,36,30.125
2018-04-12T11:15:00,15,10,11,27.75,-11,-7.75,0,28.25,30.125
2018-04-12T11:55:00,46,20,11,26.5,31,1.25,3.875,29.5,34
2018-04-12T12:15:00,31,30,12,27.125,-15,0,0.625,29.5,34.625
2018-04-12T12:55:00,26,20,12,27.125,-5,0,-1.875,29.5,32.75
2018-04-12T13:15:00,26,20,13,29.625,0,2.75,-2.5,32.25,30.25
2018-04-12T13:55:00,15,40,13,35.5,-11,-7.75,-3.25,24.5,27
2018-04-12T14:15:00,26,40,14,39.375,11,-1.25,-0.625,23.25,26.375
2018-04-12T15:15:00,21,70,15,44.5,-5,-1.25,-0.625,22,25.75
2018-04-12T15:55:00,31,80,15,49,10,1.25,2,23.25,27.75
2018-04-12T16:15:00,36,80,16,51.625,5,5.25,-1.25,28.5,26.5
2018-04-12T16:55:00,36,80,16,54.875,0,2.5,0.625,31,27.125
2018-04-12T17:15:00,26,80,17,58.75,-10,1.25,0,32.25,27.125
2018-04-12T17:55:00,46,90,17,61.375,20,3.75,2.5,36,29.625
2018-04-12T18:15:00,62,100,18,62.625,16,6.5,5.875,42.5,35.5
2018-04-12T18:55:00,57,90,18,61.875,-5,5.25,3.875,47.75,39.375
2018-04-12T19:15:00,62,90,19,63.75,5,9,5.125,56.75,44.5
2018-04-12T19:55:00,67,80,19,65.625,5,5.25,4.5,62,49
2018-04-12T20:15:00,57,80,20,68.125,-10,-1.25,2.625,60.75,51.625
2018-04-12T20:55:00,62,70,20,67.5,5,1.25,3.25,62,54.875
2018-04-12T21:15:00,57,70,21,68.125,-5,-1.25,3.875,60.75,58.75
2018-04-12T21:55:00,67,70,21,68.125,10,0,2.625,60.75,61.375
2018-04-12T22:15:00,72,70,22,68.125,5,3.75,1.25,64.5,62.625
2018-04-12T22:55:00,51,50,22,72,-21,-2.75,-0.75,61.75,61.875
2018-04-12T23:15:00,77,50,23,72.625,26,5,1.875,66.75,63.75
2018-04-12T23:55:00,82,50,23,74.625,5,3.75,1.875,70.5,65.625
2018-04-13T00:15:00,77,40,0,77.25,-5,1.25,2.5,71.75,68.125
2018-04-13T00:55:00,57,50,0,80.375,-20,1.5,-0.625,73.25,67.5
2018-04-13T01:15:00,62,40,1,85.5,5,-3.75,0.625,69.5,68.125
2018-04-13T01:55:00,67,40,1,90.625,5,-3.75,0,65.75,68.125
2018-04-13T02:15:00,72,40,2,95.125,5,-1.25,0,64.5,68.125
2018-04-13T02:55:00,82,40,2,98.375,10,6.25,3.875,70.75,72
2018-04-13T03:15:00,82,40,3,100.375,0,5,0.625,75.75,72.625
2018-04-13T03:55:00,98,40,3,101,16,7.75,2,83.5,74.625
2018-04-13T04:15:00,98,30,4,101.625,0,6.5,2.625,90,77.25
2018-04-13T04:55:00,82,30,4,104.875,-16,0,3.125,90,80.375
2018-04-13T05:15:00,103,30,5,104.25,21,5.25,5.125,95.25,85.5
2018-04-13T05:55:00,108,30,5,103.625,5,2.5,5.125,97.75,90.625
2018-04-13T06:15:00,108,30,6,104.875,0,2.5,4.5,100.25,95.125
2018-04-13T06:55:00,108,20,6,106.125,0,6.5,3.25,106.75,98.375
2018-04-13T07:15:00,98,20,7,109.375,-10,-1.25,2,105.5,100.375
