DATE,wind,temp,hour,targVar,RateOfChange0.5,RateOfChange2,RateOfChange4,MovingAverage2,MovingAverage4
2018-08-29T15:15:00,36,160,15,38.5,-10,5.25,1.25,34.75,29
2018-08-29T15:55:00,36,170,15,40.375,0,1.25,1.25,36,30.25
2018-08-29T16:15:00,31,180,16,41,-5,1.25,0,37.25,30.25
2018-08-29T16:55:00,36,190,16,40.375,5,-2.5,1.875,34.75,32.125
2018-08-29T17:15:00,46,190,17,37.25,10,2.5,3.875,37.25,36
2018-08-29T17:55:00,36,200,17,36,-10,0,0.625,37.25,36.625
2018-08-29T18:15:00,46,200,18,34.125,10,3.75,2.5,41,39.125
2018-08-29T18:55:00,41,200,18,33.5,-5,1.25,-0.625,42.25,38.5
2018-08-29T19:15:00,36,200,19,35.375,-5,-2.5,0,39.75,38.5
2018-08-29T19:55:00,51,210,19,34.125,15,3.75,1.875,43.5,40.375
2018-08-29T20:15:00,36,210,20,33.5,-15,-2.5,0.625,41,41
2018-08-29T20:55:00,31,220,20,33.5,-5,-2.5,-0.625,38.5,40.375
2018-08-29T21:15:00,21,210,21,34.125,-10,-3.75,-3.125,34.75,37.25
2018-08-29T21:55:00,26,220,21,35.375,5,-6.25,-1.25,28.5,36
2018-08-29T22:15:00,31,220,22,37.25,5,-1.25,-1.875,27.25,34.125
2018-08-29T22:55:00,36,210,22,36.625,5,1.25,-0.625,28.5,33.5
2018-08-29T23:15:00,51,210,23,34.125,15,7.5,1.875,36,35.375
2018-08-29T23:55:00,41,190,23,32.25,-10,3.75,-1.25,39.75,34.125
2018-08-30T00:15:00,31,190,0,32.25,-10,0,-0.625,39.75,33.5
2018-08-30T00:55:00,31,180,0,32.25,0,-1.25,0,38.5,33.5
2018-08-30T01:15:00,26,170,1,33.5,-5,-6.25,0.625,32.25,34.125
2018-08-30T01:55:00,36,170,1,33.5,10,-1.25,1.25,31,35.375
2018-08-30T02:15:00,46,170,2,32.25,10,3.75,1.875,34.75,37.25
2018-08-30T02:55:00,31,170,2,32.875,-15,0,-0.625,34.75,36.625
2018-08-30T03:15:00,31,170,3,33.5,0,1.25,-2.5,36,34.125
2018-08-30T03:55:00,26,160,3,34.75,-5,-2.5,-1.875,33.5,32.25
2018-08-30T04:15:00,31,150,4,35.375,5,-3.75,0,29.75,32.25
2018-08-30T04:55:00,31,150,4,37.875,0,0,0,29.75,32.25
2018-08-30T05:15:00,36,150,5,39.125,5,1.25,1.25,31,33.5
2018-08-30T05:55:00,36,140,5,40.375,0,2.5,0,33.5,33.5
2018-08-30T06:15:00,36,140,6,41,0,1.25,-1.25,34.75,32.25
2018-08-30T06:55:00,36,140,6,41.625,0,1.25,0.625,36,32.875
2018-08-30T07:15:00,36,130,7,42.875,0,0,0.625,36,33.5
2018-08-30T07:55:00,36,130,7,43.5,0,0,1.25,36,34.75
2018-08-30T08:15:00,36,120,8,46.125,0,0,0.625,36,35.375
2018-08-30T08:55:00,51,130,8,48.125,15,3.75,2.5,39.75,37.875
2018-08-30T09:15:00,46,130,9,49.5,-5,2.5,1.25,42.25,39.125
2018-08-30T09:55:00,46,130,9,52.125,0,2.5,1.25,44.75,40.375
2018-08-30T10:15:00,41,130,10,56,-5,1.25,0.625,46,41
2018-08-30T10:55:00,41,130,10,59.875,0,-2.5,0.625,43.5,41.625
2018-08-30T11:15:00,46,130,11,67.625,5,0,1.25,43.5,42.875
2018-08-30T11:55:00,41,130,11,74.75,-5,-1.25,0.625,42.25,43.5
2018-08-30T12:15:00,57,130,12,80.5,16,4,2.625,46.25,46.125
2018-08-30T12:55:00,67,140,12,85.625,10,6.5,2,52.75,48.125
2018-08-30T13:15:00,57,140,13,88.75,-10,2.75,1.375,55.5,49.5
2018-08-30T13:55:00,67,150,13,90.625,10,6.5,2.625,62,52.125
2018-08-30T14:15:00,72,160,14,91.875,5,3.75,3.875,65.75,56
2018-08-30T14:55:00,72,180,14,95.125,0,1.25,3.875,67,59.875
2018-08-30T15:15:00,108,180,15,95.125,36,12.75,7.75,79.75,67.625
2018-08-30T15:55:00,98,190,15,95.125,-10,7.75,7.125,87.5,74.75
2018-08-30T16:15:00,103,190,16,93.875,5,7.75,5.75,95.25,80.5
2018-08-30T16:55:00,108,200,16,92.625,5,9,5.125,104.25,85.625
2018-08-30T17:15:00,82,200,17,92.625,-26,-6.5,3.125,97.75,88.75
2018-08-30T17:55:00,82,220,17,95.25,0,-4,1.875,93.75,90.625
2018-08-30T18:15:00,82,210,18,94.625,0,-5.25,1.25,88.5,91.875
2018-08-30T18:55:00,98,220,18,93.375,16,-2.5,3.25,86,95.125
2018-08-30T19:15:00,108,230,19,90.875,10,6.5,0,92.5,95.125
2018-08-30T19:55:00,98,230,19,87.625,-10,4,0,96.5,95.125
2018-08-30T20:15:00,93,230,20,83.125,-5,2.75,-1.25,99.25,93.875
2018-08-30T20:55:00,98,240,20,77.25,5,0,-1.25,99.25,92.625
2018-08-30T21:15:00,82,230,21,73.375,-16,-6.5,0,92.75,92.625
2018-08-30T21:55:00,103,230,21,67.625,21,1.25,2.625,94,95.25
2018-08-30T22:15:00,77,220,22,65.125,-26,-4,-0.625,90,94.625
2018-08-30T22:55:00,88,210,22,61.875,11,-2.5,-1.25,87.5,93.375
2018-08-30T23:15:00,88,210,23,58,0,1.5,-2.5,89,90.875
2018-08-30T23:55:00,72,200,23,58,-16,-7.75,-3.25,81.25,87.625
2018-08-31T00:15:00,57,200,0,56.625,-15,-5,-4.5,76.25,83.125
2018-08-31T00:55:00,51,200,0,58,-6,-9.25,-5.875,67,77.25
2018-08-31T01:15:00,51,200,1,58,0,-9.25,-3.875,57.75,73.375
2018-08-31T01:55:00,57,200,1,56,6,-3.75,-5.75,54,67.625
2018-08-31T02:15:00,57,200,2,54.625,0,0,-2.5,54,65.125
2018-08-31T02:55:00,62,200,2,52,5,2.75,-3.25,56.75,61.875
2018-08-31T03:15:00,57,200,3,51.25,-5,1.5,-3.875,58.25,58
2018-08-31T03:55:00,72,200,3,48,15,3.75,0,62,58
2018-08-31T04:15:00,46,200,4,48.625,-26,-2.75,-1.375,59.25,56.625
2018-08-31T04:55:00,62,200,4,47.25,16,0,1.375,59.25,58
2018-08-31T05:15:00,51,200,5,48,-11,-1.5,0,57.75,58
2018-08-31T05:55:00,41,200,5,50.625,-10,-7.75,-2,50,56
2018-08-31T06:15:00,46,190,6,52,5,0,-1.375,50,54.625
2018-08-31T06:55:00,41,190,6,52.625,-5,-5.25,-2.625,44.75,52
2018-08-31T07:15:00,51,190,7,54,10,0,-0.75,44.75,51.25
2018-08-31T07:55:00,46,190,7,54.625,-5,1.25,-3.25,46,48
2018-08-31T08:15:00,51,190,8,54.625,5,1.25,0.625,47.25,48.625
2018-08-31T08:55:00,51,190,8,54,0,2.5,-1.375,49.75,47.25
2018-08-31T09:15:00,57,190,9,53.25,6,1.5,0.75,51.25,48
2018-08-31T09:55:00,62,190,9,54.5,5,4,2.625,55.25,50.625
2018-08-31T10:15:00,57,190,10,56.375,-5,1.5,1.375,56.75,52
2018-08-31T10:55:00,46,190,10,59,-11,-1.25,0.625,55.5,52.625
2018-08-31T11:15:00,62,190,11,58.375,16,1.25,1.375,56.75,54
2018-08-31T11:55:00,51,190,11,59.125,-11,-2.75,0.625,54,54.625
2018-08-31T12:15:00,51,190,12,63,0,-1.5,0,52.5,54.625
2018-08-31T12:55:00,46,190,12,68.25,-5,0,-0.625,52.5,54
2018-08-31T13:15:00,51,190,13,70.875,5,-2.75,-0.75,49.75,53.25
2018-08-31T13:55:00,72,190,13,71.5,21,5.25,1.25,55,54.5
2018-08-31T14:15:00,72,190,14,72.75,0,5.25,1.875,60.25,56.375
2018-08-31T14:55:00,67,190,14,75.375,-5,5.25,2.625,65.5,59
2018-08-31T15:15:00,57,190,15,77.875,-10,1.5,-0.625,67,58.375
2018-08-31T15:55:00,57,190,15,83,0,-3.75,0.75,63.25,59.125
2018-08-31T16:15:00,82,190,16,84.375,25,2.5,3.875,65.75,63
2018-08-31T16:55:00,88,190,16,85,6,5.25,5.25,71,68.25
2018-08-31T17:15:00,72,200,17,83.75,-16,3.75,2.625,74.75,70.875
2018-08-31T17:55:00,77,200,17,80.5,5,5,0.625,79.75,71.5
2018-08-31T18:15:00,82,200,18,78,5,0,1.25,79.75,72.75
2018-08-31T18:55:00,88,200,18,72.75,6,0,2.625,79.75,75.375
2018-08-31T19:15:00,77,200,19,68.875,-11,1.25,2.5,81,77.875
2018-08-31T19:55:00,98,210,19,61.125,21,5.25,5.125,86.25,83
2018-08-31T20:15:00,93,220,20,53.375,-5,2.75,1.375,89,84.375
2018-08-31T20:55:00,93,230,20,43.625,0,1.25,0.625,90.25,85
2018-08-31T21:15:00,62,240,21,39.125,-31,-3.75,-1.25,86.5,83.75
2018-08-31T21:55:00,51,240,21,37.25,-11,-11.75,-3.25,74.75,80.5
2018-08-31T22:15:00,62,240,22,32.75,11,-7.75,-2.5,67,78
2018-08-31T22:55:00,46,240,22,30.875,-16,-11.75,-5.25,55.25,72.75
2018-08-31T23:15:00,46,250,23,27.75,0,-4,-3.875,51.25,68.875
2018-08-31T23:55:00,36,240,23,26.5,-10,-3.75,-7.75,47.5,61.125
2018-09-01T00:15:00,31,240,0,24.5,-5,-7.75,-7.75,39.75,53.375
2018-09-01T00:55:00,15,230,0,25.25,-16,-7.75,-9.75,32,43.625
2018-09-01T01:15:00,26,230,1,23.875,11,-5,-4.5,27,39.125
2018-09-01T01:55:00,36,220,1,21.25,10,0,-1.875,27,37.25
2018-09-01T02:15:00,26,220,2,23.125,-10,-1.25,-4.5,25.75,32.75
2018-09-01T02:55:00,31,200,2,21.875,5,4,-1.875,29.75,30.875
2018-09-01T03:15:00,21,200,3,23.125,-10,-1.25,-3.125,28.5,27.75
2018-09-01T03:55:00,26,200,3,23.75,5,-2.5,-1.25,26,26.5
2018-09-01T04:55:00,15,190,4,25.75,-11,-2.75,-2,23.25,24.5
2018-09-01T07:55:00,21,180,7,26.375,6,-2.5,0.75,20.75,25.25
2018-09-01T08:55:00,15,180,8,29,-6,-1.5,-1.375,19.25,23.875
2018-09-01T09:55:00,15,170,9,31,0,-2.75,-2.625,16.5,21.25
2018-09-01T10:15:00,41,180,10,31.625,26,6.5,1.875,23,23.125
2018-09-01T10:55:00,21,170,10,34.75,-20,0,-1.25,23,21.875
2018-09-01T11:15:00,31,180,11,36,10,4,1.25,27,23.125
2018-09-01T11:55:00,31,170,11,36,0,4,0.625,31,23.75
2018-09-01T12:15:00,31,170,12,37.875,0,-2.5,2,28.5,25.75
2018-09-01T12:55:00,26,170,12,39.125,-5,1.25,0.625,29.75,26.375
2018-09-01T13:15:00,36,170,13,39.125,10,1.25,2.625,31,29
2018-09-01T13:55:00,31,180,13,40.375,-5,0,2,31,31
2018-09-01T14:15:00,46,180,14,39.75,15,3.75,0.625,34.75,31.625
2018-09-01T14:55:00,46,190,14,39.125,0,5,3.125,39.75,34.75
2018-09-01T15:15:00,41,190,15,39.75,-5,1.25,1.25,41,36
2018-09-01T15:55:00,31,200,15,42.25,-10,0,0,41,36
2018-09-01T16:15:00,46,210,16,42.25,15,0,1.875,41,37.875
2018-09-01T16:55:00,36,230,16,42.25,-10,-2.5,1.25,38.5,39.125
2018-09-01T17:15:00,36,240,17,42.875,0,-1.25,0,37.25,39.125
2018-09-01T17:55:00,41,250,17,43.5,5,2.5,1.25,39.75,40.375
2018-09-01T18:15:00,41,250,18,44.125,0,-1.25,-0.625,38.5,39.75
2018-09-01T18:55:00,41,260,18,42.875,0,1.25,-0.625,39.75,39.125
2018-09-01T19:15:00,46,260,19,42.25,5,2.5,0.625,42.25,39.75
2018-09-01T19:55:00,51,260,19,39.75,5,2.5,2.5,44.75,42.25
2018-09-01T20:15:00,46,260,20,37.875,-5,1.25,0,46,42.25
2018-09-01T20:55:00,36,260,20,36.625,-10,-1.25,0,44.75,42.25
2018-09-01T21:15:00,41,260,21,35.375,5,-1.25,0.625,43.5,42.875
2018-09-01T21:55:00,46,270,21,34.125,5,-1.25,0.625,42.25,43.5
2018-09-01T22:15:00,46,260,22,32.875,0,0,0.625,42.25,44.125
2018-09-01T22:55:00,31,240,22,32.25,-15,-1.25,-1.25,41,42.875
2018-09-01T23:15:00,41,240,23,29,10,0,-0.625,41,42.25
2018-09-01T23:55:00,31,230,23,27,-10,-3.75,-2.5,37.25,39.75
2018-09-02T00:15:00,31,230,0,25.75,0,-3.75,-1.875,33.5,37.875
2018-09-02T00:55:00,26,220,0,27.625,-5,-1.25,-1.25,32.25,36.625
2018-09-02T01:15:00,31,220,1,28.25,5,-2.5,-1.25,29.75,35.375
2018-09-02T01:55:00,36,200,1,26.375,5,1.25,-1.25,31,34.125
2018-09-02T02:15:00,36,210,2,23.75,0,1.25,-1.25,32.25,32.875
2018-09-02T02:55:00,26,200,2,23.75,-10,0,-0.625,32.25,32.25
2018-09-02T03:15:00,15,200,3,25.125,-11,-4,-3.25,28.25,29
2018-09-02T03:55:00,15,200,3,28.375,0,-5.25,-2,23,27
2018-09-02T04:15:00,21,200,4,32.125,6,-3.75,-1.25,19.25,25.75
2018-09-02T04:55:00,41,200,4,31.5,20,3.75,1.875,23,27.625
2018-09-02T05:15:00,36,210,5,31.5,-5,5.25,0.625,28.25,28.25
2018-09-02T05:55:00,21,200,5,33.375,-15,1.5,-1.875,29.75,26.375
2018-09-02T06:15:00,15,200,6,36,-6,-1.5,-2.625,28.25,23.75
2018-09-02T06:55:00,26,200,6,37.875,11,-3.75,0,24.5,23.75
2018-09-02T07:15:00,26,200,7,39.125,0,-2.5,1.375,22,25.125
2018-09-02T07:55:00,41,210,7,37.25,15,5,3.25,27,28.375
2018-09-02T08:15:00,51,210,8,32.75,10,9,3.75,36,32.125
2018-09-02T08:55:00,36,200,8,32.75,-15,2.5,-0.625,38.5,31.5
2018-09-02T09:15:00,36,200,9,30.875,0,2.5,0,41,31.5
2018-09-02T09:55:00,36,200,9,30.875,0,-1.25,1.875,39.75,33.375
2018-09-02T10:15:00,36,200,10,31.5,0,-3.75,2.625,36,36
2018-09-02T10:55:00,41,190,10,29,5,1.25,1.875,37.25,37.875
2018-09-02T11:15:00,36,190,11,26.375,-5,0,1.25,37.25,39.125
2018-09-02T11:55:00,26,190,11,25.75,-10,-2.5,-1.875,34.75,37.25
2018-09-02T12:15:00,15,190,12,27.125,-11,-5.25,-4.5,29.5,32.75
2018-09-02T12:55:00,36,190,12,24.5,21,-1.25,0,28.25,32.75
2018-09-02T13:55:00,21,200,13,25.125,-15,-3.75,-1.875,24.5,30.875
2018-09-02T14:15:00,36,200,14,23.25,15,2.5,0,27,30.875
2018-09-02T14:55:00,41,200,14,20,5,6.5,0.625,33.5,31.5
2018-09-02T15:15:00,21,200,15,20,-20,-3.75,-2.5,29.75,29
2018-09-02T15:55:00,15,210,15,23.25,-6,-1.5,-2.625,28.25,26.375
2018-09-02T16:15:00,21,220,16,25.125,6,-3.75,-0.625,24.5,25.75
2018-09-02T16:55:00,26,220,16,26.375,5,-3.75,1.375,20.75,27.125
2018-09-02T17:15:00,15,220,17,29.625,-11,-1.5,-2.625,19.25,24.5
2018-09-02T18:55:00,26,240,18,30.875,11,2.75,0.625,22,25.125
2018-09-02T20:15:00,21,250,20,32.125,-5,0,-1.875,22,23.25
2018-09-02T21:15:00,15,250,21,34.75,-6,-2.75,-3.25,19.25,20
2018-09-02T21:55:00,21,250,21,36,6,1.5,0,20.75,20
2018-09-02T22:15:00,41,240,22,36.625,20,3.75,3.25,24.5,23.25
2018-09-02T22:55:00,36,240,22,36.625,-5,3.75,1.875,28.25,25.125
2018-09-02T23:15:00,36,240,23,37.25,0,5.25,1.25,33.5,26.375
2018-09-02T23:55:00,41,240,23,36.625,5,5,3.25,38.5,29.625
2018-09-03T00:15:00,36,230,0,36,-5,-1.25,1.25,37.25,30.875
2018-09-03T00:55:00,31,220,0,35.375,-5,-1.25,1.25,36,32.125
2018-09-03T01:15:00,36,200,1,34.75,5,0,2.625,36,34.75
2018-09-03T01:55:00,31,200,1,34.75,-5,-2.5,1.25,33.5,36
2018-09-03T02:15:00,46,190,2,34.125,15,2.5,0.625,36,36.625
2018-09-03T02:55:00,36,190,2,34.125,-10,1.25,0,37.25,36.625
2018-09-03T03:15:00,41,190,3,33.5,5,1.25,0.625,38.5,37.25
2018-09-03T03:55:00,36,180,3,32.25,-5,1.25,-0.625,39.75,36.625
2018-09-03T04:15:00,31,180,4,31.625,-5,-3.75,-0.625,36,36
2018-09-03T04:55:00,26,180,4,30.25,-5,-2.5,-0.625,33.5,35.375
2018-09-03T05:15:00,31,180,5,28.25,5,-2.5,-0.625,31,34.75
2018-09-03T05:55:00,31,180,5,27,0,-1.25,0,29.75,34.75
2018-09-03T06:15:00,41,180,6,24.5,10,2.5,-0.625,32.25,34.125
2018-09-03T06:55:00,36,180,6,22.625,-5,2.5,0,34.75,34.125
2018-09-03T07:15:00,36,180,7,21.375,0,1.25,-0.625,36,33.5
2018-09-03T07:55:00,26,170,7,20.75,-10,-1.25,-1.25,34.75,32.25
2018-09-03T08:15:00,26,170,8,21.375,0,-3.75,-0.625,31,31.625
2018-09-03T09:15:00,15,170,9,23.375,-11,-5.25,-1.375,25.75,30.25
2018-09-03T09:55:00,15,160,9,24.75,0,-5.25,-2,20.5,28.25
2018-09-03T10:15:00,21,160,10,24.75,6,-1.25,-1.25,19.25,27
2018-09-03T10:55:00,21,150,10,24.75,0,-1.25,-2.5,18,24.5
2018-09-03T11:15:00,21,150,11,26,0,1.5,-1.875,19.5,22.625
2018-09-03T11:55:00,26,140,11,26.625,5,2.75,-1.25,22.25,21.375
2018-09-03T12:15:00,21,140,12,28.5,-5,0,-0.625,22.25,20.75
2018-09-03T12:55:00,31,150,12,28.5,10,2.5,0.625,24.75,21.375
2018-09-03T13:15:00,31,150,13,30.375,0,2.5,2,27.25,23.375
2018-09-03T13:55:00,26,170,13,34.875,-5,0,1.375,27.25,24.75
2018-09-03T14:15:00,21,180,14,38.625,-5,0,0,27.25,24.75
2018-09-03T14:55:00,21,190,14,43.125,0,-2.5,0,24.75,24.75
2018-09-03T15:15:00,31,190,15,45,10,0,1.25,24.75,26
2018-09-03T15:55:00,31,210,15,47.5,0,1.25,0.625,26,26.625
2018-09-03T16:15:00,36,220,16,50.125,5,3.75,1.875,29.75,28.5
2018-09-03T16:55:00,31,230,16,53.375,-5,2.5,0,32.25,28.5
2018-09-03T17:15:00,46,240,17,56.625,15,3.75,1.875,36,30.375
2018-09-03T17:55:00,62,240,17,56,16,7.75,4.5,43.75,34.875
2018-09-03T18:15:00,51,240,18,57.375,-11,3.75,3.75,47.5,38.625
2018-09-03T18:55:00,57,250,18,56,6,6.5,4.5,54,43.125
2018-09-03T19:15:00,46,250,19,56,-11,0,1.875,54,45
2018-09-03T19:55:00,51,240,19,55.375,5,-2.75,2.5,51.25,47.5
2018-09-03T20:15:00,57,250,20,53.375,6,1.5,2.625,52.75,50.125
2018-09-03T20:55:00,57,250,20,52,0,0,3.25,52.75,53.375
2018-09-03T21:15:00,72,240,21,47.5,15,6.5,3.25,59.25,56.625
2018-09-03T21:55:00,57,250,21,45.5,-15,1.5,-0.625,60.75,56
2018-09-03T22:15:00,62,240,22,42.25,5,1.25,1.375,62,57.375
2018-09-03T22:55:00,46,240,22,40.375,-16,-2.75,-1.375,59.25,56
2018-09-03T23:15:00,46,240,23,39.125,0,-6.5,0,52.75,56
2018-09-03T23:55:00,46,230,23,38.5,0,-2.75,-0.625,50,55.375
2018-09-04T00:15:00,41,230,0,38.5,-5,-5.25,-2,44.75,53.375
2018-09-04T00:55:00,46,220,0,37.25,5,0,-1.375,44.75,52
2018-09-04T01:15:00,36,220,1,37.875,-10,-2.5,-4.5,42.25,47.5
2018-09-04T01:55:00,41,210,1,37.25,5,-1.25,-2,41,45.5
2018-09-04T02:15:00,36,200,2,37.25,-5,-1.25,-3.25,39.75,42.25
2018-09-04T02:55:00,31,200,2,37.25,-5,-3.75,-1.875,36,40.375
2018-09-04T03:15:00,36,200,3,37.25,5,0,-1.25,36,39.125
2018-09-04T03:55:00,41,200,3,36.625,5,0,-0.625,36,38.5
2018-09-04T04:15:00,41,200,4,35.375,0,1.25,0,37.25,38.5
2018-09-04T04:55:00,36,200,4,35.375,-5,1.25,-1.25,38.5,37.25
2018-09-04T05:15:00,41,200,5,34.75,5,1.25,0.625,39.75,37.875
2018-09-04T05:55:00,36,200,5,36,-5,-1.25,-0.625,38.5,37.25
2018-09-04T06:15:00,36,200,6,37.25,0,-1.25,0,37.25,37.25
2018-09-04T06:55:00,31,200,6,37.875,-5,-1.25,0,36,37.25
2018-09-04T07:15:00,36,200,7,37.875,5,-1.25,0,34.75,37.25
2018-09-04T07:55:00,36,200,7,37.875,0,0,-0.625,34.75,36.625
2018-09-04T08:15:00,31,200,8,37.875,-5,-1.25,-1.25,33.5,35.375
2018-09-04T08:55:00,36,200,8,38.5,5,1.25,0,34.75,35.375
2018-09-04T09:15:00,36,200,9,40.375,0,0,-0.625,34.75,34.75
2018-09-04T09:55:00,46,200,9,40.375,10,2.5,1.25,37.25,36
2018-09-04T10:15:00,46,200,10,41.75,0,3.75,1.25,41,37.25
2018-09-04T10:55:00,36,200,10,44.375,-10,0,0.625,41,37.875
2018-09-04T11:15:00,36,200,11,46.25,0,0,0,41,37.875
2018-09-04T11:55:00,36,200,11,48.875,0,-2.5,0,38.5,37.875
2018-09-04T12:15:00,31,200,12,51.375,-5,-3.75,0,34.75,37.875
2018-09-04T12:55:00,41,200,12,52,10,1.25,0.625,36,38.5
2018-09-04T13:15:00,51,200,13,50.75,10,3.75,1.875,39.75,40.375
2018-09-04T13:55:00,46,200,13,49.5,-5,2.5,0,42.25,40.375
2018-09-04T14:15:00,57,200,14,46.875,11,6.5,1.375,48.75,41.75
2018-09-04T14:55:00,57,210,14,42.375,0,4,2.625,52.75,44.375
2018-09-04T15:15:00,51,210,15,39.25,-6,0,1.875,52.75,46.25
2018-09-04T15:55:00,57,220,15,34.75,6,2.75,2.625,55.5,48.875
2018-09-04T16:15:00,51,210,16,30.25,-6,-1.5,2.5,54,51.375
2018-09-04T16:55:00,46,210,16,27.125,-5,-2.75,0.625,51.25,52
2018-09-04T17:15:00,41,210,17,25.25,-5,-2.5,-1.25,48.75,50.75
2018-09-04T17:55:00,36,220,17,22.625,-5,-5.25,-1.25,43.5,49.5
2018-09-04T18:15:00,36,210,18,20,0,-3.75,-2.625,39.75,46.875
2018-09-04T18:55:00,21,210,18,20,-15,-6.25,-4.5,33.5,42.375
2018-09-04T19:15:00,26,220,19,19.375,5,-3.75,-3.125,29.75,39.25
2018-09-04T19:55:00,21,220,19,18.625,-5,-3.75,-4.5,26,34.75
2018-09-04T20:15:00,15,220,20,19.375,-6,-5.25,-4.5,20.75,30.25
2018-09-04T20:55:00,21,220,20,20,6,0,-3.125,20.75,27.125
2018-09-04T21:15:00,26,220,21,20,5,0,-1.875,20.75,25.25
2018-09-04T21:55:00,15,220,21,20,-11,-1.5,-2.625,19.25,22.625
2018-09-04T22:15:00,15,220,22,20,0,0,-2.625,19.25,20
2018-09-04T22:55:00,21,220,22,20,6,0,0,19.25,20
2018-09-04T23:15:00,21,220,23,20,0,-1.25,-0.625,18,19.375
2018-09-04T23:55:00,15,210,23,20.75,-6,0,-0.75,18,18.625
2018-09-05T00:15:00,21,210,0,23.875,6,1.5,0.75,19.5,19.375
2018-09-05T00:55:00,26,200,0,27.75,5,1.25,0.625,20.75,20
2018-09-05T01:15:00,26,200,1,30.25,0,1.25,0,22,20
2018-09-05T02:15:00,15,200,2,33.5,-11,0,0,22,20
2018-09-05T02:55:00,15,200,2,36.75,0,-1.5,0,20.5,20
2018-09-05T03:55:00,21,200,3,39.875,6,-1.25,0,19.25,20
2018-09-05T04:15:00,21,200,4,43,0,-1.25,0,18,20
2018-09-05T04:55:00,21,200,4,45.5,0,1.5,0.75,19.5,20.75
2018-09-05T05:55:00,46,190,5,43,25,7.75,3.125,27.25,23.875
2018-09-05T06:15:00,57,190,6,39.125,11,9,3.875,36.25,27.75
2018-09-05T06:55:00,46,180,6,37.25,-11,6.25,2.5,42.5,30.25
2018-09-05T07:15:00,41,180,7,37.25,-5,5,3.25,47.5,33.5
2018-09-05T07:55:00,41,170,7,38.5,0,-1.25,3.25,46.25,36.75
2018-09-05T08:15:00,46,170,8,38.5,5,-2.75,3.125,43.5,39.875
2018-09-05T08:55:00,46,150,8,39.875,0,0,3.125,43.5,43
2018-09-05T09:15:00,41,150,9,42.5,-5,0,2.5,43.5,45.5
2018-09-05T09:55:00,26,150,9,48.25,-15,-3.75,-2.5,39.75,43
2018-09-05T10:15:00,26,150,10,56.625,0,-5,-3.875,34.75,39.125
2018-09-05T10:55:00,31,150,10,62.375,5,-3.75,-1.875,31,37.25
2018-09-05T11:15:00,41,150,11,67.5,10,0,0,31,37.25
2018-09-05T11:55:00,51,150,11,70.75,10,6.25,1.25,37.25,38.5
2018-09-05T12:15:00,46,140,12,76,-5,5,0,42.25,38.5
2018-09-05T12:55:00,57,140,12,79.125,11,6.5,1.375,48.75,39.875
2018-09-05T13:15:00,62,140,13,81.625,5,5.25,2.625,54,42.5
2018-09-05T13:55:00,72,150,13,81.625,10,5.25,5.75,59.25,48.25
2018-09-05T14:15:00,93,150,14,77.125,21,11.75,8.375,71,56.625
2018-09-05T14:55:00,77,170,14,75.25,-16,5,5.75,76,62.375
2018-09-05T15:15:00,82,170,15,72.75,5,5,5.125,81,67.5
2018-09-05T15:55:00,77,180,15,70.875,-5,1.25,3.25,82.25,70.75
2018-09-05T16:15:00,88,180,16,68.875,11,-1.25,5.25,81,76
2018-09-05T16:55:00,82,180,16,66.375,-6,1.25,3.125,82.25,79.125
2018-09-05T17:15:00,82,190,17,63.875,0,0,2.5,82.25,81.625
2018-09-05T17:55:00,72,190,17,61.25,-10,-1.25,0,81,81.625
2018-09-05T18:15:00,57,190,18,61.875,-15,-7.75,-4.5,73.25,77.125
2018-09-05T18:55:00,62,200,18,62.5,5,-5,-1.875,68.25,75.25
2018-09-05T19:15:00,62,200,19,61.875,0,-5,-2.5,63.25,72.75
2018-09-05T19:55:00,62,190,19,59.25,0,-2.5,-1.875,60.75,70.875
2018-09-05T20:15:00,72,190,20,55.375,10,3.75,-2,64.5,68.875
2018-09-05T20:55:00,62,200,20,51.5,-10,0,-2.5,64.5,66.375
2018-09-05T21:15:00,62,200,21,47,0,0,-2.5,64.5,63.875
2018-09-05T21:55:00,51,200,21,45.125,-11,-2.75,-2.625,61.75,61.25
2018-09-05T22:15:00,62,200,22,41.25,11,-2.5,0.625,59.25,61.875
2018-09-05T22:55:00,67,190,22,36.125,5,1.25,0.625,60.5,62.5
2018-09-05T23:15:00,57,190,23,32.25,-10,-1.25,-0.625,59.25,61.875
2018-09-05T23:55:00,41,180,23,29,-16,-2.5,-2.625,56.75,59.25
2018-09-06T00:15:00,41,170,0,25.75,0,-5.25,-3.875,51.5,55.375
2018-09-06T00:55:00,31,150,0,25.125,-10,-9,-3.875,42.5,51.5
2018-09-06T01:15:00,26,140,1,25.75,-5,-7.75,-4.5,34.75,47
2018-09-06T01:55:00,36,130,1,24.5,10,-1.25,-1.875,33.5,45.125
2018-09-06T02:15:00,31,130,2,24.5,-5,-2.5,-3.875,31,41.25
2018-09-06T02:55:00,26,120,2,23.875,-5,-1.25,-5.125,29.75,36.125
2018-09-06T03:15:00,26,120,3,23.25,0,0,-3.875,29.75,32.25
2018-09-06T03:55:00,15,120,3,24,-11,-5.25,-3.25,24.5,29
2018-09-06T04:15:00,15,120,4,24.75,0,-4,-3.25,20.5,25.75
2018-09-06T04:55:00,26,110,4,24.125,11,0,-0.625,20.5,25.125
